,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jun 24, 2002 Wooden Churches of Southern Little Poland Poland","(0.22666666666666668, 'committee defers nomination proposal wooden churches southern little poland')","(0.2556390977443609, 'nomination proposal wooden churches southern little poland poland understanding state party provide comprehensive management plan six')","(0.2954545454545454, 'nomination proposal wooden churches southern')","(0.26126126126126126, 'world heritage committee defers nomination proposal wooden churches southern little poland poland understanding')","(0.3076923076923077, 'nomination proposal wooden churches southern little poland poland')","(0.2824427480916031, 'little poland poland understanding state party provide comprehensive management plan six churches accordance paragraphs operational')","(0.3157894736842105, 'party provide comprehensive management')","(0.2941176470588235, 'committee defers nomination proposal wooden churches southern little')","(0.27710843373493976, 'world heritage committee defers nomination proposal wooden churches southern little')","(0.2954545454545454, 'nomination proposal wooden churches southern')","(0.2857142857142857, 'party provide comprehensive management plan six churches')","(0.24786324786324787, 'world heritage committee defers nomination proposal wooden churches southern little poland poland understanding state')","(0.2290076335877863, 'world heritage committee defers nomination proposal wooden churches southern little poland poland understanding state party provide')","(0.25555555555555554, 'party provide comprehensive management plan six churches accordance paragraphs operational')","(0.26315789473684215, 'comprehensive management plan six churches accordance paragraphs operational')","(0.25373134328358204, 'world heritage committee defers nomination proposal wooden churches')","(0.23611111111111116, 'poland poland understanding state party provide comprehensive management')","(0.3384615384615385, 'nomination proposal wooden churches southern little poland poland')","(0.3114754098360656, 'committee defers nomination proposal wooden churches southern')","(0.3116883116883117, 'southern little poland poland understanding state party provide comprehensive')","(0.31707317073170727, 'committee defers nomination proposal wooden churches southern little poland poland')","(0.31034482758620685, 'nomination proposal wooden churches southern little poland')","(0.24390243902439024, 'world heritage committee defers nomination proposal wooden churches southern little poland poland understanding state party')","(0.21739130434782605, 'wooden churches southern little poland poland understanding state party provide comprehensive management plan six')","(0.24691358024691357, 'poland poland understanding state party provide comprehensive management plan six')","(0.2857142857142857, 'poland poland understanding state party provide comprehensive management plan')","(0.2705882352941177, 'nomination proposal wooden churches southern little poland poland understanding state')","(0.21830985915492962, 'nomination proposal wooden churches southern little poland poland understanding state party provide comprehensive management plan six churches')","(0.20714285714285718, 'southern little poland poland understanding state party provide comprehensive management plan six churches accordance paragraphs operational')","(0.2773109243697479, 'little poland poland understanding state party provide comprehensive management plan six churches accordance paragraphs')","(0.31999999999999995, 'management plan six churches accordance paragraphs')","(0.2545454545454545, 'understanding state party provide comprehensive management plan six churches accordance paragraphs operational')","(0.2705882352941177, 'nomination proposal wooden churches southern little poland poland understanding state')"
"Jun 24, 2002 Tyre Lebanon","(0.3563218390804598, 'applying complementary international assistance world heritage fund strongly encourages')","(0.2977099236641222, 'important actions proposed favour cultural heritage tyre requests attention paid need ensure protection archaeological areas within')","(0.40909090909090906, 'protection archaeological areas within world')","(0.31999999999999995, 'capacities conservation management cultural heritage missed requests state party provide assurances protection archaeological')","(0.3783783783783784, 'capacities conservation management cultural heritage missed requests state')","(0.2785714285714286, 'preparation comprehensive archaeological map entire world heritage site tyre necessary applying complementary international assistance world')","(0.3076923076923077, 'party world bank important')","(0.3571428571428571, 'international assistance world heritage fund strongly encourages state')","(0.31182795698924726, 'applying complementary international assistance world heritage fund strongly encourages state')","(0.3877551020408163, 'build capacities conservation management cultural')","(0.2941176470588235, 'capacities conservation management cultural heritage missed requests')","(0.32089552238805974, 'preparation comprehensive archaeological map entire world heritage site tyre necessary applying complementary international assistance')","(0.26875000000000004, 'possible efforts ensure structure directorate general antiquities permanently considerably strengthened matter urgency ensure extraordinary opportunity provided')","(0.2978723404255319, 'assurances protection archaeological areas expropriated submit february areport status highway')","(0.3783783783783784, 'capacities conservation management cultural heritage missed requests state')","(0.3384615384615385, 'attention paid need ensure protection archaeological areas within')","(0.29850746268656714, 'committee commends state party world bank important actions')","(0.3125, 'entire world heritage site tyre necessary applying complementary')","(0.4137931034482759, 'attention paid need ensure protection archaeological areas')","(0.35526315789473684, 'international assistance world heritage fund strongly encourages state party')","(0.3548387096774194, 'applying complementary international assistance world heritage fund strongly encourages state')","(0.375, 'need ensure protection archaeological areas within world')","(0.2928571428571428, 'preparation comprehensive archaeological map entire world heritage site tyre necessary applying complementary international assistance world')","(0.2764227642276422, 'requests state party provide assurances protection archaeological areas expropriated submit february areport status highway')","(0.32499999999999996, 'attention paid need ensure protection archaeological areas within world heritage')","(0.3802816901408451, 'attention paid need ensure protection archaeological areas within world')","(0.32098765432098764, 'need ensure protection archaeological areas within world heritage site especially')","(0.28767123287671237, 'protection archaeological areas within world heritage site especially currently excavated exposed risk encroachment recommends ways means explored')","(0.2715231788079471, 'directorate general antiquities permanently considerably strengthened matter urgency ensure extraordinary opportunity provided world bank project build')","(0.31858407079646023, 'map entire world heritage site tyre necessary applying complementary international assistance world heritage fund')","(0.3728813559322034, 'capacities conservation management cultural heritage missed')","(0.28181818181818186, 'provide assurances protection archaeological areas expropriated submit february areport status highway project')","(0.3783783783783784, 'proposed favour cultural heritage tyre requests attention paid need ensure')"
"Jun 24, 2002 Town of Luang Prabang Lao Peoplexe2x80x99s Democratic Republic","(0.29729729729729726, 'compliance conservation plan psmv despite official adoption local national')","(0.2894736842105263, 'implementation proposed corrective measures requests state party provide february progress report implementation corrective measures examination session')","(0.3414634146341463, 'consolidation along mekong financed asian')","(0.3679245283018868, 'lack compliance conservation plan psmv despite official adoption local national authorities endorses point')","(0.3846153846153846, 'compliance conservation plan psmv despite official adoption local')","(0.3214285714285714, 'urban conservation management capacity requests centre discuss modalities implementation corrective measures requests centre advisory bodies')","(0.3125, 'president asian development bank')","(0.36923076923076925, 'urban wetlands area riverbank consolidation along mekong financed')","(0.36904761904761907, 'widening protected urban wetlands area riverbank consolidation along mekong financed')","(0.33999999999999997, 'reinforcing urban conservation management capacity')","(0.33333333333333337, 'reinforcing urban conservation management capacity requests centre')","(0.2857142857142857, 'asian development bank loan undermine world heritage value site lack compliance conservation plan psmv')","(0.3076923076923077, 'examination findings unesco icomos reactive monitoring mission expresses great concern ill designed public works particularly road')","(0.2857142857142857, 'management capacity requests centre discuss modalities implementation corrective measures requests')","(0.31506849315068497, 'urban conservation management capacity requests centre discuss modalities')","(0.2763157894736842, 'authorities luang prabang reinforcing urban conservation management capacity')","(0.34328358208955223, 'consolidation along mekong financed asian development bank loan')","(0.34375, 'general write president asian development bank requesting latter')","(0.3392857142857143, 'particularly road widening protected urban wetlands area')","(0.3375, 'national authorities endorses point corrective measures proposed mission invites')","(0.31034482758620685, 'adoption local national authorities endorses point corrective measures proposed mission')","(0.3870967741935484, 'widening protected urban wetlands area riverbank consolidation')","(0.30069930069930073, 'luang prabang reinforcing urban conservation management capacity requests centre discuss modalities implementation corrective measures requests')","(0.32558139534883723, 'proposed corrective measures requests state party provide february progress report implementation corrective measures examination')","(0.34883720930232553, 'particularly road widening protected urban wetlands area riverbank consolidation along')","(0.32352941176470584, 'mekong financed asian development bank loan undermine world heritage')","(0.3466666666666667, 'mekong financed asian development bank loan undermine world heritage value')","(0.303448275862069, 'despite official adoption local national authorities endorses point corrective measures proposed mission invites director general write president')","(0.277027027027027, 'urban conservation management capacity requests centre discuss modalities implementation corrective measures requests centre advisory bodies provide')","(0.327433628318584, 'director general write president asian development bank requesting latter support local authorities luang prabang')","(0.4347826086956522, 'lack compliance conservation plan psmv despite')","(0.2991452991452992, 'urban conservation management capacity requests centre discuss modalities implementation corrective measures requests')","(0.3571428571428571, 'widening protected urban wetlands area riverbank consolidation along mekong financed')"
"Jun 24, 2012 Admission of Observers","(0.34883720930232553, 'governmental organizations igos international non governmental organizations ingos non')","(0.3012048192771084, 'nbsp participation session observers representatives international governmental organizations igos international non governmental organizations ingos non governmental')","(0.3589743589743589, 'consideration nbsp rule observers rules')","(0.30841121495327106, 'ngos permanent observer missions unesco non profit making institutions activities fields covered convention')","(0.3513513513513513, 'covered convention requested observer participation session listed section')","(0.2847682119205298, 'international governmental organizations igos international non governmental organizations ingos non governmental organizations ngos permanent observer')","(0.34285714285714286, 'participants presented document whc')","(0.3733333333333333, 'making institutions activities fields covered convention requested observer')","(0.38372093023255816, 'non profit making institutions activities fields covered convention requested observer')","(0.34285714285714286, 'nbsp taking consideration nbsp rule')","(0.36363636363636365, 'fields covered convention requested observer participation session')","(0.3308270676691729, 'observers rules procedure committee n nbsp authorizes nbsp participation session observers representatives international governmental')","(0.32335329341317365, 'representatives international governmental organizations igos international non governmental organizations ingos non governmental organizations ngos permanent observer')","(0.31313131313131315, 'governmental organizations igos international non governmental organizations ingos non governmental')","(0.3292682926829268, 'governmental organizations igos international non governmental organizations ingos')","(0.30666666666666664, 'making institutions activities fields covered convention requested observer')","(0.32835820895522383, 'procedure committee listed section b document whc com')","(0.2804878048780488, 'nbsp authorizes nbsp participation session observers representatives international')","(0.3787878787878788, 'covered convention requested observer participation session listed')","(0.32558139534883723, 'igos international non governmental organizations ingos non governmental organizations')","(0.3434343434343434, 'governmental organizations igos international non governmental organizations ingos non governmental')","(0.40909090909090906, 'convention requested observer participation session listed section')","(0.3112582781456954, 'international governmental organizations igos international non governmental organizations ingos non governmental organizations ngos permanent observer')","(0.3125, 'profit making institutions activities fields covered convention requested observer participation session listed section document')","(0.2767857142857143, 'nbsp participation session observers representatives international governmental organizations igos international')","(0.33720930232558144, 'igos international non governmental organizations ingos non governmental organizations')","(0.3222222222222222, 'organizations ingos non governmental organizations ngos permanent observer missions unesco')","(0.29729729729729726, 'missions unesco non profit making institutions activities fields covered convention requested observer participation session listed section document')","(0.28776978417266186, 'missions unesco non profit making institutions activities fields covered convention requested observer participation session listed section')","(0.323943661971831, 'international governmental organizations igos international non governmental organizations ingos non governmental organizations ngos permanent')","(0.37777777777777777, 'permanent observer missions unesco non profit')","(0.31496062992125984, 'authorizes nbsp participation session observers representatives international governmental organizations igos international non')","(0.32558139534883723, 'non profit making institutions activities fields covered convention requested observer')"
"Jun 24, 2002 World Heritage Programmes","(0.3764705882352941, 'issues identified review international assistance requests state conservation reports')","(0.2536231884057971, 'regional periodic reporting exercise view achieve new strategic objectives submit programmes consideration adoption session committee june')","(0.35416666666666663, 'conservation reports periodic reporting exercise')","(0.3157894736842105, 'whc conf analysis major conservation issues identified review international assistance requests state conservation')","(0.4084507042253521, 'conf analysis major conservation issues identified review international')","(0.26865671641791045, 'major conservation issues identified review international assistance requests state conservation reports periodic reporting exercise n')","(0.32258064516129037, 'exercise n notes implementation')","(0.33870967741935487, 'notes information contained working document whc conf analysis')","(0.2962962962962963, 'contained working document whc conf analysis major conservation issues identified')","(0.3589743589743589, 'conf analysis major conservation issues')","(0.3015873015873016, 'requests state conservation reports periodic reporting exercise')","(0.2892561983471075, 'conservation reports periodic reporting exercise n notes implementation status four world heritage programmes sustainable')","(0.2857142857142857, 'notes information contained working document whc conf analysis major conservation issues identified review international assistance requests')","(0.30000000000000004, 'programmes consideration adoption session committee june july n invites director')","(0.38095238095238093, 'programmes consideration adoption session committee june july n')","(0.3013698630136986, 'new strategic objectives submit programmes consideration adoption session')","(0.3880597014925373, 'four world heritage programmes sustainable tourism cities earthen')","(0.3246753246753247, 'issues identified review international assistance requests state conservation')","(0.360655737704918, 'programmes consideration adoption session committee june july')","(0.39534883720930236, 'review international assistance requests state conservation reports periodic reporting')","(0.34523809523809523, 'director general develop new regional programmes based needs specifically identified')","(0.34615384615384615, 'consideration adoption session committee june july n')","(0.30597014925373134, 'major conservation issues identified review international assistance requests state conservation reports periodic reporting exercise n')","(0.26515151515151514, 'major conservation issues identified review international assistance requests state conservation reports periodic reporting exercise')","(0.30434782608695654, 'regional programmes based needs specifically identified regional periodic reporting exercise')","(0.35365853658536583, 'conf analysis major conservation issues identified review international assistance')","(0.3076923076923077, 'conf analysis major conservation issues identified review international assistance requests')","(0.2709677419354839, 'major conservation issues identified review international assistance requests state conservation reports periodic reporting exercise n notes implementation')","(0.25735294117647056, 'review international assistance requests state conservation reports periodic reporting exercise n notes implementation status four world')","(0.3278688524590164, 'whc conf analysis major conservation issues identified review international assistance requests state conservation reports')","(0.40740740740740744, 'requests state conservation reports periodic reporting')","(0.27835051546391754, 'adoption session committee june july n invites director general propose targets outputs')","(0.30000000000000004, 'adopted committee session december initial proposals future programmes n invites')"
"Jun 24, 2012 Aapravasi Ghat Mauritius C 1227","(0.33333333333333337, 'conservation property steps taken implement recommendations set above examination')","(0.27692307692307694, 'making n nbsp increase awareness raising activities produce summaries existing planning tools easier consultation different public')","(0.34285714285714286, 'consideration review n nbsp develop')","(0.3486238532110092, 'report state conservation property steps taken implement recommendations set above examination world heritage')","(0.375, 'report state conservation property steps taken implement recommendations')","(0.30952380952380953, 'committee n nbsp improve collaboration mechanisms ensure adequate protection management buffer zones better utilise mechanisms')","(0.34375, 'state party improving management')","(0.3472222222222222, 'implement recommendations set above examination world heritage committee')","(0.3214285714285714, 'steps taken implement recommendations set above examination world heritage committee')","(0.35, 'report state conservation property steps')","(0.3571428571428571, 'report state conservation property steps taken implement')","(0.2857142857142857, 'report state conservation property steps taken implement recommendations set above examination world heritage committee')","(0.3141025641025641, 'collaboration mechanisms ensure adequate protection management buffer zones better utilise mechanisms consultative meeting strengthen participatory decision')","(0.30208333333333337, 'reactive monitoring mission encourages state party implement recommendations particular emphasis')","(0.375, 'implement recommendations particular emphasis on n nbsp finalize')","(0.30000000000000004, 'centre advisory bodies consideration review n nbsp develop')","(0.375, 'report state conservation property steps taken implement recommendations')","(0.34782608695652173, 'conservation property steps taken implement recommendations set above')","(0.3571428571428571, 'report state conservation property steps taken implement')","(0.32098765432098764, 'conservation property steps taken implement recommendations set above examination')","(0.3421052631578947, 'bodies consideration review n nbsp develop capacity building strategy ensure')","(0.38095238095238093, 'conservation property steps taken implement recommendations set')","(0.2978723404255319, 'improve collaboration mechanisms ensure adequate protection management buffer zones better utilise mechanisms consultative meeting strengthen')","(0.2977099236641222, 'ensure adequate protection management buffer zones better utilise mechanisms consultative meeting strengthen participatory decision')","(0.28260869565217395, 'protection management buffer zones better utilise mechanisms consultative meeting strengthen')","(0.3513513513513513, 'steps taken implement recommendations set above examination world heritage')","(0.3563218390804598, 'conservation property steps taken implement recommendations set above examination world')","(0.29729729729729726, 'protection management buffer zones better utilise mechanisms consultative meeting strengthen participatory decision making n nbsp increase awareness')","(0.3012820512820513, 'collaboration mechanisms ensure adequate protection management buffer zones better utilise mechanisms consultative meeting strengthen participatory decision')","(0.3467741935483871, 'bodies consideration review n nbsp develop capacity building strategy ensure qualified conservation management professionals')","(0.4693877551020408, 'february report state conservation property steps')","(0.27522935779816515, 'improve collaboration mechanisms ensure adequate protection management buffer zones better utilise mechanisms')","(0.375, 'nbsp improve collaboration mechanisms ensure adequate protection management buffer zones')"
"Jun 24, 2002 Yellowstone National Park United States of America","(0.3013698630136986, 'protection park visitors wildlife invites state party co operate')","(0.2681159420289855, 'define parameters conditions monitor progress restoration integrity site view facilitating committee s future considerations removing site')","(0.3589743589743589, 'considerations removing site list world')","(0.29059829059829057, 'parameters conditions monitor progress restoration integrity site view facilitating committee s future considerations')","(0.375, 'conditions monitor progress restoration integrity site view facilitating')","(0.2682926829268293, 'july containing steps intends take develop action plans define parameters conditions monitor progress restoration integrity')","(0.33333333333333337, 'impact study received comments')","(0.3548387096774194, 'future considerations removing site list world heritage danger')","(0.31081081081081086, 'committee s future considerations removing site list world heritage danger')","(0.3555555555555555, 'define parameters conditions monitor progress')","(0.2777777777777778, 'take develop action plans define parameters conditions')","(0.2857142857142857, 'co operate iucn centre prepare report submission session june july containing steps intends take')","(0.28260869565217395, 'define parameters conditions monitor progress restoration integrity site view facilitating committee s future considerations removing site')","(0.30000000000000004, 'supplementary environmental impact study received comments currently evaluated urges state')","(0.29166666666666663, 'define parameters conditions monitor progress restoration integrity site')","(0.2857142857142857, 'action plans define parameters conditions monitor progress restoration')","(0.35820895522388063, 'july containing steps intends take develop action plans')","(0.3114754098360656, 'centre prepare report submission session june july containing')","(0.33333333333333337, 'winter travel facilities respect protection park visitors')","(0.2857142857142857, 'supplementary environmental impact study received comments currently evaluated urges')","(0.3214285714285714, 'conditions monitor progress restoration integrity site view facilitating committee s')","(0.38095238095238093, 'plans define parameters conditions monitor progress restoration')","(0.2748091603053435, 'parameters conditions monitor progress restoration integrity site view facilitating committee s future considerations removing site')","(0.30952380952380953, 'parameters conditions monitor progress restoration integrity site view facilitating committee s future considerations removing')","(0.2875, 'party co operate iucn centre prepare report submission session june')","(0.3292682926829268, 'conditions monitor progress restoration integrity site view facilitating committee')","(0.30952380952380953, 'conditions monitor progress restoration integrity site view facilitating committee s')","(0.3111111111111111, 'phase out efforts ensure winter travel facilities respect protection park visitors wildlife invites state party co operate')","(0.29230769230769227, 'winter travel facilities respect protection park visitors wildlife invites state party co operate iucn centre prepare')","(0.3008849557522124, 'july containing steps intends take develop action plans define parameters conditions monitor progress restoration')","(0.3829787234042553, 'committee s future considerations removing site')","(0.2571428571428571, 'prepared draft supplementary environmental impact study received comments currently evaluated urges state')","(0.29885057471264365, 'progress restoration integrity site view facilitating committee s future considerations')"
"Jun 24, 2012 Archaeological Site of Cyrene Libya C 190","(0.28767123287671237, 'submitted state conservation report previous four sessions n nbsp')","(0.25806451612903225, 'whc com add n nbsp nbsp recalling decision com adopted session unesco n nbsp nbsp regrets')","(0.3571428571428571, 'conservation report previous four sessions')","(0.31304347826086953, 'centre february state conservation report property implementation decision com examination world heritage committee')","(0.3833333333333333, 'submitted state conservation report previous four sessions n')","(0.25196850393700787, 'submit world heritage centre february state conservation report property implementation decision com examination world heritage')","(0.33333333333333337, 'nbsp nbsp examined document')","(0.3484848484848485, 'earlier decisions measures recommended joint world heritage centre')","(0.34090909090909094, 'report property implementation decision com examination world heritage committee session')","(0.39534883720930236, 'february state conservation report property')","(0.3015873015873016, 'property implementation decision com examination world heritage')","(0.2857142857142857, 'state conservation report previous four sessions n nbsp nbsp urges state party implement earlier')","(0.28682170542635654, 'state party submitted state conservation report previous four sessions n nbsp nbsp urges state party implement')","(0.29729729729729726, 'sessions n nbsp nbsp urges state party implement earlier decisions')","(0.32432432432432434, 'centre february state conservation report property implementation decision')","(0.28378378378378377, 'state conservation report property implementation decision com examination')","(0.29729729729729726, 'state conservation report property implementation decision com examination')","(0.29166666666666663, 'session unesco n nbsp nbsp regrets state party')","(0.3448275862068966, 'submitted state conservation report previous four sessions')","(0.3125, 'state conservation report property implementation decision com examination world')","(0.2808988764044944, 'state conservation report property implementation decision com examination world heritage')","(0.38235294117647056, 'conservation report property implementation decision com examination')","(0.27586206896551724, 'n nbsp nbsp urges state party implement earlier decisions measures recommended joint world heritage centre')","(0.29268292682926833, 'centre february state conservation report property implementation decision com examination world heritage committee session')","(0.26249999999999996, 'recalling decision com adopted session unesco n nbsp nbsp regrets')","(0.30666666666666664, 'party implement earlier decisions measures recommended joint world heritage')","(0.30681818181818177, 'report property implementation decision com examination world heritage committee session')","(0.274074074074074, 'world heritage committee n nbsp nbsp examined document whc com add n nbsp nbsp recalling decision com')","(0.2846153846153846, 'whc com add n nbsp nbsp recalling decision com adopted session unesco n nbsp nbsp regrets')","(0.31707317073170727, 'centre february state conservation report property implementation decision com examination world heritage committee session')","(0.4285714285714286, 'submitted state conservation report previous four')","(0.2989690721649485, 'previous four sessions n nbsp nbsp urges state party implement earlier decisions')","(0.2954545454545454, 'report property implementation decision com examination world heritage committee session')"
"Jun 24, 2002 World Heritage Partnerships Initiative WHPI","(0.31868131868131866, 'overseeing authority monitoring progress performance world heritage partnerships initiative')","(0.2763157894736842, 'committee initiative launched experimental basis n welcomes proposal develop performance indicators evaluating initiative consideration committee submit')","(0.30612244897959184, 'contributions appropriated support world heritage')","(0.3025210084033614, 'evaluating initiative consideration committee submit progress reports invites director general submit committee session')","(0.33333333333333337, 'initiative consideration committee submit progress reports invites director')","(0.28985507246376807, 'ensure overheads charged partnership contributions appropriated support world heritage centre n emphasises overseeing authority monitoring')","(0.3548387096774194, 'partnerships progress n invites')","(0.3421052631578947, 'general develop regulatory framework partnerships initiative added committee')","(0.33333333333333337, 'invites director general develop regulatory framework partnerships initiative added committee')","(0.33999999999999997, 'initiative consideration committee submit progress')","(0.3484848484848485, 'initiative consideration committee submit progress reports invites')","(0.30597014925373134, 'partnership contributions appropriated support world heritage centre n emphasises overseeing authority monitoring progress performance')","(0.3087248322147651, 'heritage partnerships initiative rests committee initiative launched experimental basis n welcomes proposal develop performance indicators evaluating')","(0.3058823529411765, 'initiative rests committee initiative launched experimental basis n welcomes proposal')","(0.31999999999999995, 'initiative consideration committee submit progress reports invites director')","(0.2962962962962963, 'heritage partnerships initiative rests committee initiative launched experimental')","(0.3026315789473685, 'undertaken identifying partnerships criteria new world heritage partnerships')","(0.32894736842105265, 'monitoring progress performance world heritage partnerships initiative rests')","(0.32352941176470584, 'partnership contributions appropriated support world heritage centre')","(0.2823529411764706, 'undertaken identifying partnerships criteria new world heritage partnerships progress')","(0.3222222222222222, 'contributions appropriated support world heritage centre n emphasises overseeing authority')","(0.328125, 'considers funds generated world heritage partnerships initiative')","(0.3013698630136986, 'overseeing authority monitoring progress performance world heritage partnerships initiative rests committee initiative launched experimental basis')","(0.29007633587786263, 'launched experimental basis n welcomes proposal develop performance indicators evaluating initiative consideration committee submit')","(0.2828282828282829, 'performance world heritage partnerships initiative rests committee initiative launched experimental')","(0.3516483516483516, 'overseeing authority monitoring progress performance world heritage partnerships initiative')","(0.3111111111111111, 'contributions appropriated support world heritage centre n emphasises overseeing authority')","(0.2611464968152867, 'charged partnership contributions appropriated support world heritage centre n emphasises overseeing authority monitoring progress performance world heritage')","(0.2733333333333333, 'develop performance indicators evaluating initiative consideration committee submit progress reports invites director general submit committee session')","(0.32499999999999996, 'identifying partnerships criteria new world heritage partnerships progress n invites director general develop regulatory')","(0.3448275862068966, 'initiative consideration committee submit progress reports')","(0.2990654205607477, 'heritage partnerships initiative rests committee initiative launched experimental basis n welcomes proposal')","(0.3132530120481928, 'support world heritage centre n emphasises overseeing authority monitoring progress')"
"Jun 24, 2002 World Heritage sites of the Democratic Republic of the Congo DRC","(0.37662337662337664, 'drc rwanda respect international significance neutrality world heritage sites')","(0.2847682119205298, 'illegal encroachments settlements threatening virunga national park ensure authorities eastern drc rwanda respect international significance neutrality')","(0.42105263157894735, 'conservation five world heritage sites')","(0.33333333333333337, 'uganda conservation virunga national park world heritage sites great lakes region africa recommends')","(0.42622950819672134, 'heritage conservation eastern drc retains five national parks')","(0.3049645390070922, 'reserve remain unchanged conditions reported session committee expresses serious concerns illegal encroachments settlements kiolirwe kararuma')","(0.34782608695652173, 'diplomatic measures e g')","(0.3548387096774194, 'drc united nations foundation unf project support conservation')","(0.35064935064935066, 'efforts unesco drc united nations foundation unf project support conservation')","(0.39473684210526316, 'drc rwanda uganda conservation virunga')","(0.360655737704918, 'site staff conservation authorities effectively protect sites')","(0.303030303030303, 'reserve remain unchanged conditions reported session committee expresses serious concerns illegal encroachments settlements kiolirwe')","(0.31543624161073824, 'reserve remain unchanged conditions reported session committee expresses serious concerns illegal encroachments settlements kiolirwe kararuma virunga')","(0.32432432432432434, 'measures e g writing un secretary general heads states important')","(0.4098360655737705, 'strengthen conservation areas around world heritage sites drc')","(0.3157894736842105, 'authorities eastern drc rwanda respect international significance neutrality')","(0.29850746268656714, 'support conservation five world heritage sites drc requests')","(0.3220338983050848, 'systems protect lives minimize damage property event future')","(0.39655172413793105, 'united nations foundation unf project support conservation')","(0.3928571428571429, 'international solidarity promote peace necessary conditions effective world heritage')","(0.34523809523809523, 'drc rwanda respect international significance neutrality world heritage sites assist')","(0.3666666666666667, 'conditions effective world heritage conservation eastern drc')","(0.31034482758620685, 'efforts strengthen conservation areas around world heritage sites drc returning normality on going un peace')","(0.27826086956521734, 'drc requests detailed progress report submitted examination committee session june july takes note fact')","(0.32978723404255317, 'conservation authorities effectively protect sites welcomes forthcoming visit director general')","(0.4084507042253521, 'nations foundation unf project support conservation five world heritage')","(0.31958762886597936, 'international solidarity promote peace necessary conditions effective world heritage conservation')","(0.2962962962962963, 'promote peace necessary conditions effective world heritage conservation eastern drc retains five national parks virunga garamba kahuzi')","(0.303030303030303, 'etc build international solidarity promote peace necessary conditions effective world heritage conservation eastern drc retains five')","(0.3609022556390977, 'conditions reported session committee expresses serious concerns illegal encroachments settlements kiolirwe kararuma virunga national')","(0.46808510638297873, 'world heritage conservation eastern drc retains')","(0.27522935779816515, 'urgent high level diplomatic initiatives check illegal encroachments settlements threatening virunga national')","(0.3246753246753247, 'support conservation five world heritage sites drc requests detailed progress')"
